claim_id,case_id,title,source_page,claim_type,directness,independence_status,time_stated,location_stated,shape,color_brightness,motion,sound,duration,sensor,page_avg_confidence,review_status,source_quote,source_text_path
488,159,"FBI September 2023 Sighting - Serial 4",2,object_description,not_assessed,not_assessed,,,object,,,,,,90.11,needs_human_review,"(l/l GR) would not have reported the object if she had seen it by herself.",./hq_ocr/tesseract/159-fbi-september-2023-sighting---serial-4-p0002.txt
489,159,"FBI September 2023 Sighting - Serial 4",2,sensor_or_platform,not_assessed,not_assessed,,,object,,,,,video,90.11,needs_human_review,"(Gl No photos or video of the object were taken by JJ or the contractors.",./hq_ocr/tesseract/159-fbi-september-2023-sighting---serial-4-p0002.txt
490,159,"FBI September 2023 Sighting - Serial 4",2,witness_observation,direct_or_interviewed_observation,not_assessed,,,object,,,,,,90.11,needs_human_review,"JM) had seen most of the aircraft and drones used by the US military during her fifteen years working at Jy I GJ and had never seen anything like the object she observed.",./hq_ocr/tesseract/159-fbi-september-2023-sighting---serial-4-p0002.txt
491,160,"FBI September 2023 Sighting - Serial 5",1,object_description,not_assessed,not_assessed,,,light,bright,,,,,85.0,needs_human_review,"At about three quarters of the windshield up, Po saw a linear object with a super bright light on the east side of the object.",./hq_ocr/tesseract/160-fbi-september-2023-sighting---serial-5-p0001.txt
492,160,"FBI September 2023 Sighting - Serial 5",1,object_description,not_assessed,not_assessed,,,light,bright,,,,,85.0,needs_human_review,"The light was bright white and bright enough to see bands within the light.",./hq_ocr/tesseract/160-fbi-september-2023-sighting---serial-5-p0001.txt
493,160,"FBI September 2023 Sighting - Serial 5",1,object_description,not_assessed,not_assessed,,,object,,,,,,85.0,needs_human_review,"The object was metallic / gray in color.",./hq_ocr/tesseract/160-fbi-september-2023-sighting---serial-5-p0001.txt
494,160,"FBI September 2023 Sighting - Serial 5",1,sensor_or_platform,not_assessed,not_assessed,,,object,,,,,,85.0,needs_human_review,"The object was smaller than a 737, one to two Blackhawk helicopters in length and was definitely bigger than a drone.",./hq_ocr/tesseract/160-fbi-september-2023-sighting---serial-5-p0001.txt
495,160,"FBI September 2023 Sighting - Serial 5",1,object_description,not_assessed,not_assessed,,,object,,,,,,85.0,needs_human_review,"The object was approximately 5000 feet above ground level, and moved east to west parallel to the ground.",./hq_ocr/tesseract/160-fbi-september-2023-sighting---serial-5-p0001.txt
496,160,"FBI September 2023 Sighting - Serial 5",1,object_description,not_assessed,not_assessed,,,light,,,,,,85.0,needs_human_review,"The object was visible for five to ten seconds and then the light went out and the object vanished.",./hq_ocr/tesseract/160-fbi-september-2023-sighting---serial-5-p0001.txt
497,160,"FBI September 2023 Sighting - Serial 5",1,object_description,not_assessed,not_assessed,,,object,,,,,,85.0,needs_human_review,"The sky was clear and MM couldn’t find the object again.",./hq_ocr/tesseract/160-fbi-september-2023-sighting---serial-5-p0001.txt
498,160,"FBI September 2023 Sighting - Serial 5",1,sensor_or_platform,not_assessed,not_assessed,,"United States",,,,,,video,85.0,needs_human_review,"Investigation on 09/2023 at f fF United States (Other (Facetime Video) ) File # | of: | Date drafted 10/2023 ty MM This document contains neither recommendations nor conclusions of the FBL It is the property of the FBI and is loaned to your agency; it and its contents are not to be distributed outside your agency.",./hq_ocr/tesseract/160-fbi-september-2023-sighting---serial-5-p0001.txt
499,160,"FBI September 2023 Sighting - Serial 5",2,witness_observation,direct_or_interviewed_observation,not_assessed,,,light,,,,,,86.88,needs_human_review,"5-8-10) ( September 2023 QR BY ae Continuation of FD-302 of ,On 09/M/2023 ,Page 2 OF 2 (MBM The object stayed the same size and kept the same light intensity during the time MJ observed it.",./hq_ocr/tesseract/160-fbi-september-2023-sighting---serial-5-p0002.txt
500,160,"FBI September 2023 Sighting - Serial 5",2,object_description,not_assessed,not_assessed,,,object,,,,,,86.88,needs_human_review,"He did not see the object as they were coming over the small bridge at the gate until they were going through the gate.",./hq_ocr/tesseract/160-fbi-september-2023-sighting---serial-5-p0002.txt
501,160,"FBI September 2023 Sighting - Serial 5",2,object_description,not_assessed,not_assessed,,,object,,,,,,86.88,needs_human_review,"2's: annoyed when she first saw the object because the air space had been restricted for the drone tests they were going to conduct.",./hq_ocr/tesseract/160-fbi-september-2023-sighting---serial-5-p0002.txt
502,160,"FBI September 2023 Sighting - Serial 5",2,object_description,not_assessed,not_assessed,,,object,,,,,,86.88,needs_human_review,"Wl GMM in the second vehicle tried to get JJ QBMMJ to see the object but was unsuccessful.",./hq_ocr/tesseract/160-fbi-september-2023-sighting---serial-5-p0002.txt
503,160,"FBI September 2023 Sighting - Serial 5",2,object_description,not_assessed,not_assessed,,,object,,,,,,86.88,needs_human_review,"]) hed weird dreams and had trouble sleeping for the first two nights after he saw the object.",./hq_ocr/tesseract/160-fbi-september-2023-sighting---serial-5-p0002.txt
504,161,"Western US Event",1,object_description,not_assessed,not_assessed,,,orb,,,,,,94.82,needs_human_review,"“Orbs Launching Orbs” ¢ Location: Western U.S.",./hq_ocr/tesseract/161-western-us-event-p0001.txt
505,161,"Western US Event",1,object_description,not_assessed,not_assessed,,,orb,orange,,,,,94.82,needs_human_review,"¢ Time of Day: Dusk (on two separate days) ¢ Three teams of two federal law enforcement special agents each (USPER1 through USPER6) independently describe seeing orange “orbs” in the sky emit/launch smaller red “orbs” in groups of two to four, with three being the general consensus.",./hq_ocr/tesseract/161-western-us-event-p0001.txt
506,161,"Western US Event",1,object_description,not_assessed,not_assessed,,,orb,orange,,,,,94.82,needs_human_review,"Each time, the orange orb would appear, launch red orbs, then disappear.",./hq_ocr/tesseract/161-western-us-event-p0001.txt
507,161,"Western US Event",1,object_description,not_assessed,not_assessed,,,orb,orange,,,,,94.82,needs_human_review,"The orange orb was only visible for one or two seconds.",./hq_ocr/tesseract/161-western-us-event-p0001.txt
508,161,"Western US Event",1,witness_observation,not_assessed,not_assessed,,,orb,red,launched,,,,94.82,needs_human_review,"The red orbs would generally move away from the orange “mother” orb in a horizontal path, but in a couple of instances, one red orb was stated to move “heading up at an angle,” while another witness stated sometimes the red orbs would “swoop down” after being launched from the larger orange orb.",./hq_ocr/tesseract/161-western-us-event-p0001.txt
509,161,"Western US Event",1,witness_observation,direct_or_interviewed_observation,possible_independent,,,,,,,,,94.82,needs_human_review,"These events were witnessed by multiple teams from varying locations and vantage points over a two-day period.",./hq_ocr/tesseract/161-western-us-event-p0001.txt
510,161,"Western US Event",1,object_description,not_assessed,possible_independent,,,orb,orange,,,,,94.82,needs_human_review,"Due to the sequential nature of the events, it is not known whether there was a single orange “mother” orb that released the groups of red orbs or whether there were multiple orange orbs at play.",./hq_ocr/tesseract/161-western-us-event-p0001.txt
511,161,"Western US Event",2,object_description,not_assessed,not_assessed,,,orb,,,,,,94.13,needs_human_review,"“Large, Fiery Orb” = ¢ Location: Western U.S.",./hq_ocr/tesseract/161-western-us-event-p0002.txt
512,161,"Western US Event",2,witness_observation,not_assessed,not_assessed,,,orb,orange,,,,,94.13,needs_human_review,"° Time of Day: Dusk Artist Rendering ¢ Two federal law enforcement special agents (USPER5 and USPER6) witness a glowing orange orb at a distance of “approximately 500-600 meters,’* where it was perched close to a rock pinnacle.",./hq_ocr/tesseract/161-western-us-event-p0002.txt
513,161,"Western US Event",2,witness_observation,not_assessed,not_assessed,,,orb,,,sound,,helicopter,94.13,needs_human_review,"Size was difficult to determine, but it appeared to be similar in size to a “small helicopter cockpit.”** Witnesses were unable to clearly see any structure other than the glowing orb, though USPER6 noted that the object “did almost appear it might have had a small spindle or something connecting it from underneath to the rock formation.” Witnesses stated that the object did not emit any noticeable sound.",./hq_ocr/tesseract/161-western-us-event-p0002.txt
514,161,"Western US Event",2,object_description,not_assessed,not_assessed,,,object,orange,hovering,,,,94.13,needs_human_review,"The object was described as being “similar to the Eye or [sic] Sauron from Lord of the Rings, except without the pupil, or maybe an orange Storm Electrify bowling ball.” ¢ USPER6 stated the object “seemed to be hovering with zero resistance or movement, or to be suspended...” The sighting lasted “about a minute.” * Measurements later gathered by AARO assess the object to have been ~1050 meters away from the observers.",./hq_ocr/tesseract/161-western-us-event-p0002.txt
515,161,"Western US Event",2,object_description,not_assessed,not_assessed,,,object,,,,,,94.13,needs_human_review,"** Measurements later gathered by AARO assess the object to have been between 12-18 meters in diameter.",./hq_ocr/tesseract/161-western-us-event-p0002.txt
516,161,"Western US Event",3,object_description,not_assessed,not_assessed,,,light,White,,,,,93.72,needs_human_review,"; White light ¢ Location: Western U.S.",./hq_ocr/tesseract/161-western-us-event-p0003.txt
517,161,"Western US Event",3,object_description,not_assessed,not_assessed,,,object,,,,,,93.72,needs_human_review,"* Time of Day: Pre-dawn hours Image 1: Recreation of drawing provided by USPER6 of object seen in night vision goggles.",./hq_ocr/tesseract/161-western-us-event-p0003.txt
518,161,"Western US Event",3,witness_observation,direct_or_interviewed_observation,not_assessed,,,,,,,,,93.72,needs_human_review,"¢ Two federal law enforcement special agents (USPER5 and USPER6) observed what is initially thought to be a car traveling along a road in a restricted zone.",./hq_ocr/tesseract/161-western-us-event-p0003.txt
519,161,"Western US Event",3,object_description,not_assessed,not_assessed,,,light,red,,,,,93.72,needs_human_review,"The “car” had two lights (one red and one white) that are about 2 to 3 feet off the ground.",./hq_ocr/tesseract/161-western-us-event-p0003.txt
520,161,"Western US Event",3,object_description,not_assessed,not_assessed,,,object,,,,,,93.72,needs_human_review,"Agents pursued the “car” and as they got to within a few hundred feet of it, the object suddenly moved off the road over the desert without changing its orientation with respect to the observers, i.e., it appeared to move laterally, at an estimated speed of 15-20mpnh.",./hq_ocr/tesseract/161-western-us-event-p0003.txt
521,161,"Western US Event",3,object_description,not_assessed,not_assessed,,,light,,,,,,93.72,needs_human_review,"The object didn’t change height and appeared to move with “zero resistance.” The object stopped about 100 meters off the side of the road and turned off its lights.",./hq_ocr/tesseract/161-western-us-event-p0003.txt
522,161,"Western US Event",3,witness_observation,not_assessed,not_assessed,,,object,dark,,,,,93.72,needs_human_review,"USPER6 described the object as a “thin line,” from the back whereas the other agent (USPERS) stated that “it almost looked like an ill defined, dark kite shape that had some rounded width to the sides.”* ¢ USPER6 used night vision goggles (NVGs) to view the object once it had stopped off the road.",./hq_ocr/tesseract/161-western-us-event-p0003.txt
523,161,"Western US Event",3,witness_observation,direct_or_interviewed_observation,not_assessed,,,light,,,,,,93.72,needs_human_review,"The agent stated that they observed the object for “a split second in the NVGs before the light turned off” and that once the lights were off, a “very thin line” remained.",./hq_ocr/tesseract/161-western-us-event-p0003.txt
524,161,"Western US Event",3,object_description,not_assessed,not_assessed,,,object,,,,,,93.72,needs_human_review,"The object was estimated to be about 4 feet wide and positioned horizontally to the ground (see Image 1).",./hq_ocr/tesseract/161-western-us-event-p0003.txt
525,161,"Western US Event",3,object_description,not_assessed,not_assessed,,,object,,moving,,,,93.72,needs_human_review,"The object then began moving at about the speed of 15-20mph and appeared to “move up in height..., but [remain] a flat line.” The agent lost sight of the object after a few seconds.",./hq_ocr/tesseract/161-western-us-event-p0003.txt
526,161,"Western US Event",3,object_description,not_assessed,not_assessed,,,object,,,,,,93.72,needs_human_review,"* In later discussions with AARO, the object is described as being triangular.",./hq_ocr/tesseract/161-western-us-event-p0003.txt
527,161,"Western US Event",4,object_description,not_assessed,not_assessed,,,object,Dark,,,"30 minutes",,92.74,needs_human_review,"¢ Time of Day: Pre-dawn hours ¢ About 30 minutes after the “Dark Kite” sighting, federal law enforcement special agents (USPER5 and USPER6) returned to the same general area with another colleague (USPER7) in response to a report of another unauthorized object in the area.",./hq_ocr/tesseract/161-western-us-event-p0004.txt
528,161,"Western US Event",4,witness_observation,direct_or_interviewed_observation,not_assessed,,,object,Dark,,,,,92.74,needs_human_review,"Within a few hundred meters of the “Dark Kite” sighting, two of the team members (USPER5 and USPER6) observed a kite-shaped object with a lighting pattern similar to the object seen previously.",./hq_ocr/tesseract/161-western-us-event-p0004.txt
