record_index,redaction,release_date,title,type,video_pairing,pdf_pairing,description,dvids_video_id,video_title,agency,incident_date,incident_location,asset_url,modal_image,local_path,local_filename,local_size,sha256
146,,5/8/26,"NASA-UAP-VM2, Apollo 12, 1969",IMG,,,"This archival photograph depicts the lunar surface as viewed from the landing site of Apollo 12. This image features two highlighted areas of interest, labeled “Area 1” and “Area 2,” slightly to the right of the vertical axis of the frame, above the horizon, in which unidentified phenomena are visible.

This image has been modified from its original state to assist viewers in identifying specific areas of interest. These highlights are provided for contextual purposes only. Such alterations do not constitute an analytical judgment, investigative conclusion, or factual determination regarding the nature or significance of the subject matter.",,,NASA,1969,Moon,https://www.war.gov/medialink/ufo/release_1/nasa-uap-vm2-apollo-12-1969.jpg,https://www.war.gov/medialink/ufo/release_1/thumbnail/nasa-uap-vm2-apollo-12-1969.jpg,/tmp/war_ufo_downloads/img/nasa-uap-vm2-apollo-12-1969.jpg,nasa-uap-vm2-apollo-12-1969.jpg,2630734,acaa311b10923b3a575041b3d62ea6e698d7694fdd6b91ceb4689984f7354c48
147,,5/8/26,"NASA-UAP-VM3, Apollo 12, 1969",IMG,,,"This archival photograph depicts the lunar surface as viewed from the landing site of Apollo 12. This image features a highlighted area of interest near the right edge of the frame, above the horizon, in which unidentified phenomena are visible.
This image has been modified from its original state to assist viewers in identifying specific areas of interest. These highlights are provided for contextual purposes only. Such alterations do not constitute an analytical judgment, investigative conclusion, or factual determination regarding the nature or significance of the subject matter.",,,NASA,1969,Moon,https://www.war.gov/medialink/ufo/release_1/nasa-uap-vm3-apollo-12-1969.jpg,https://www.war.gov/medialink/ufo/release_1/thumbnail/nasa-uap-vm3-apollo-12-1969.jpg,/tmp/war_ufo_downloads/img/nasa-uap-vm3-apollo-12-1969.jpg,nasa-uap-vm3-apollo-12-1969.jpg,2534744,cc3ac0d6800848612758fe0c36d84d96836f6ea0c9f028d453a5f985e4f8dc34
148,,5/8/26,"NASA-UAP-VM4, Apollo 12, 1969",IMG,,,"This archival photograph depicts the lunar surface as viewed from the landing site of Apollo 12. This image features a highlighted area of interest slightly to the left of the vertical axis of the frame, above the horizon, in which unidentified phenomena are visible. 
This image has been modified from its original state to assist viewers in identifying specific areas of interest. These highlights are provided for contextual purposes only. Such alterations do not constitute an analytical judgment, investigative conclusion, or factual determination regarding the nature or significance of the subject matter.",,,NASA,1969,Moon,https://www.war.gov/medialink/ufo/release_1/nasa-uap-vm4-apollo-12-1969.jpg,https://www.war.gov/medialink/ufo/release_1/thumbnail/nasa-uap-vm4-apollo-12-1969.jpg,/tmp/war_ufo_downloads/img/nasa-uap-vm4-apollo-12-1969.jpg,nasa-uap-vm4-apollo-12-1969.jpg,2444608,92ae47295e427519e9189d241db01823223b6c232125ea8015a603100f80b6c2
149,,5/8/26,"NASA-UAP-VM5, Apollo 12, 1969",IMG,,,"This archival photograph depicts the lunar surface as viewed from the landing site of Apollo 12. This image features five highlighted areas of interest, labeled “Area 1” through “Area 5,” above the horizon, in which unidentified phenomena are visible.
This image has been modified from its original state to assist viewers in identifying specific areas of interest. These highlights are provided for contextual purposes only. Such alterations do not constitute an analytical judgment, investigative conclusion, or factual determination regarding the nature or significance of the subject matter.",,,NASA,1969,Moon,https://www.war.gov/medialink/ufo/release_1/nasa-uap-vm5-apollo-12-1969.jpg,https://www.war.gov/medialink/ufo/release_1/thumbnail/nasa-uap-vm5-apollo-12-1969.jpg,/tmp/war_ufo_downloads/img/nasa-uap-vm5-apollo-12-1969.jpg,nasa-uap-vm5-apollo-12-1969.jpg,2590279,472793feaf12754d25ed699a667fdd5cee91d61dda66b8027ff7fbdc48d00ccd
150,,5/8/26,"NASA-UAP-VM6, Apollo 17, 1972",IMG,,,"As part of the review of historical UAP materials under PURSUE, DOW has opened a case to investigate the accompanying NASA photograph from the Apollo 17 mission, taken December 1972. The image contains three “dots” in a triangular formation in the lower right quadrant of the lunar sky that is clearly visible upon magnification of the image. While this photo has been previously released and discussed by keen observers, there is no consensus about the nature of the anomaly. New preliminary US government analysis suggests the image feature is potentially the result of a physical object in the scene. Additionally, as part of this investigation, the government has obtained the original film from the Apollo 17 mission and the results of the full NASA and DOW analysis will be released when completed.",,,NASA,1972,Moon,https://www.war.gov/medialink/ufo/release_1/nasa-uap-vm6-apollo-17-1972.jpg,https://www.war.gov/medialink/ufo/release_1/thumbnail/nasa-uap-vm6-apollo-17-1972.jpg,/tmp/war_ufo_downloads/img/nasa-uap-vm6-apollo-17-1972.jpg,nasa-uap-vm6-apollo-17-1972.jpg,1778754,ce62e46b3535a4683ef6fd192d858be52dbbd9ca011ae1a9cb43dba947815f54
151,,5/8/26,"State Department UAP Cable 1, Papua New Guinea, January 28, 1985",PDF,,059UAP00009,"This document is a U.S. Department of State diplomatic cable from the U.S. Embassy in Port Moresby, Papua New Guinea to USCINCPAC (United States Indo-Pacific Command) at Honolulu, HI on January 28, 1985. 
The cable reports that the U.S. Embassy to Papua New Guinea received an inquiry from the host nation’s intelligence services regarding reports of high-altitude, high-speed aircraft in Papua New Guinean airspace on the evening of January 24, 1985. The cable refers to a representative of the local intelligence services as “NIO,” or National Intelligence Officer, throughout. The NIO relayed to U.S. diplomatic personnel that residents had been “frightened by overflights, which led to the provincial premier’s calling of a public meeting on the subject.” The NIO also stated there had been “various reports of unidentified aerial phenomena the night of January 24, including fast-moving objects with lights, contrails, and noise.” The NIO assessed these reports as credible based upon the testimony of an Air Niugini pilot who said that their radar had “picked up aircraft flying south to north at high altitude and high speed.”
The cable concludes by characterizing the information provided by the NIO as “very sketchy.” It also sought clarification from U.S. INDOPACOM on the presence or absence of U.S. military aircraft within Papua New Guinean airspace on the night in question.",,,Department of State,1/24/85,Papua New Guinea,https://www.war.gov/medialink/ufo/release_1/dos-uap-d1-cable-1-papua-new-guinea-january-1985.pdf,https://www.war.gov/medialink/ufo/release_1/thumbnail/dos-uap-d1-cable-1-papua-new-guinea-january-1985.jpg,./pdfs/dos-uap-d1-cable-1-papua-new-guinea-january-1985.pdf,dos-uap-d1-cable-1-papua-new-guinea-january-1985.pdf,301285,74032ed145b1badbb1049005b4b77ba95351cb573c3cf6578a77ca25f4033220
152,,5/8/26,"State Department UAP Cable 2, Kazakhstan, January 31, 1994",PDF,,059UAP000010,"This document is a U.S. Department of State diplomatic cable from the U.S. Embassy in Dushanbe, Tajikistan to the Secretary of State in Washington, D.C. on January 31, 1994.
On January 27, 1994 one Tajik pilot and three American citizens encountered an UAP flying a 747 jet at 41,000 feet over Kazakhstan.  Object was a bright light of enormous intensity and approached over the horizon to the east at great speed and a much higher altitude.  Several pictures were taken of the craft making 90 degree turns, doing corkscrews and maneuvering in circles a great rates of speed.  Object was reported as resembling a bullet in flight.  Visual estimation of the contrails were at 100,000 feet, which was too high to leave contrails by ordinary aircraft.",,,Department of State,1/27/94,Kazakhstan,https://www.war.gov/medialink/ufo/release_1/dos-uap-d2-cable-2-kazakhstan-january-1994.pdf,https://www.war.gov/medialink/ufo/release_1/thumbnail/dos-uap-d2-cable-2-kazakhstan-january-1994.jpg,./pdfs/dos-uap-d2-cable-2-kazakhstan-january-1994.pdf,dos-uap-d2-cable-2-kazakhstan-january-1994.pdf,370719,64847feac6a309a847a39689ed2036e556f35a253189c7b9b33bd9d40b26b239
153,,5/8/26,"State Department UAP Cable 3, Tbilisi, Georgia, October 30, 2001",PDF,,059UAP00011,"On October 28-29, there was an incident alleged by the Georgian Foreign Ministry that Russian aircraft had violated Georgian airspace and bombed areas of the Kodori Gorge.  Russians denied any of the claims and said that it could have been UFOs.  Cable authors note that Russians typically engage in the “bold lie” when they wish to conceal actions.",,,Department of State,10/28/2001-10/29/2001,Georgia,https://www.war.gov/medialink/ufo/release_1/059uap00011.pdf,https://www.war.gov/medialink/ufo/release_1/thumbnail/059uap00011.jpg,./pdfs/059uap00011.pdf,059uap00011.pdf,830359,df5874d4b68d17f996da1af0026bf701c627a6e21c244cabf6fd53689369beca
154,,5/8/26,"State Department UAP Cable 4, Ashgabat, Turkmenistan, November 5, 2004",PDF,,059UAP00012,"UFOlogists of Turkmenistan has gained a positive reputation as a reliable partner for the United States in Turkmenistan to the bemusement of the cable’s author in the build up of civil society organizations within the country.  The reputation has become earned because everyone in Turkmenistan, apparently, “is interested in UFOs.”",,,Department of State,11/5/04,Turkmenistan,https://www.war.gov/medialink/ufo/release_1/059uap00012.pdf,https://www.war.gov/medialink/ufo/release_1/thumbnail/059uap00012.jpg,./pdfs/059uap00012.pdf,059uap00012.pdf,656720,a289d6a9d8286514343ac3be8a793f0e1d297b400ccc0a417485cba385fd9230
155,,5/8/26,"State Department UAP Cable 5, Mexico, September 16, 2003",PDF,,059UAP00013,"On September 12, 20023 the Mexican Congress heard testimony on UAP from experts related to the debate about an Aerial Space Protection Law, which, if approved, would make Mexico the first country to formally acknowledge the presence of alien life on earth. Experts asked legislators to recognize UAP, guarantee airspace security, and allow UAP to be studied.  They presented to alleged alien corpses and videos of Mexican pilot’s encounters with fast-moving flying objects during flight. Disagreement about the efficacy and validity of the purported alien corpses.",,,Department of State,9/12/03,Mexico,https://www.war.gov/medialink/ufo/release_1/059uap00013.pdf,https://www.war.gov/medialink/ufo/release_1/thumbnail/059uap00013.jpg,./pdfs/059uap00013.pdf,059uap00013.pdf,1221743,022b27728e86e291e078cac1d4fd5dcf225b2f6700175db9ea8ada19147318d8
